030 dc81 2022 03 16 12 13 23
time,latitude,longitude,accuracy,private
157.1,52.020016,4.268613,6.0,P
158.1,52.020016,4.268613,6.0,P
159.2,52.020016,4.268613,6.0,P
160.1,52.020016,4.268613,6.0,P
161.1,52.020016,4.268613,6.0,P
162.1,52.020016,4.268613,6.0,P
163.1,52.020016,4.268613,6.0,P
164.5,52.020016,4.268613,6.0,P
165.2,52.020016,4.268613,6.0,P
166.2,52.020016,4.268613,6.0,P
167.2,52.020016,4.268613,6.0,P
168.5,52.020016,4.268613,6.0,P
169.1,52.020016,4.268613,6.0,P
170.1,52.020016,4.268613,6.0,P
171.1,52.020016,4.268613,6.0,P
172.1,52.020016,4.268613,6.0,P
173.2,52.020016,4.268613,6.0,P
174.2,52.020016,4.268613,6.0,P
175.1,52.020016,4.268613,6.0,P
176.3,52.020016,4.268613,6.0,P
177.1,52.020016,4.268613,6.0,P
178.2,52.020016,4.268613,6.0,P
179.1,52.020016,4.268613,6.0,P
180.1,52.020016,4.268613,6.0,P
181.1,52.020016,4.268613,6.0,P
182.1,52.020016,4.268613,6.0,P
183.2,52.020016,4.268613,6.0,P
184.1,52.020016,4.268613,6.0,P
185.2,52.020016,4.268613,6.0,P
186.1,52.020016,4.268613,6.0,P
187.2,52.020016,4.268613,6.0,P
188.1,52.020016,4.268613,6.0,P
189.2,52.020016,4.268613,6.0,P
190.2,52.020016,4.268613,6.0,P
191.2,52.020016,4.268613,6.0,P
192.1,52.020016,4.268613,6.0,P
193.1,52.020016,4.268613,6.0,P
194.1,52.020016,4.268613,6.0,P
195.1,52.020016,4.268613,6.0,P
196.2,52.020016,4.268613,6.0,P
197.2,52.020016,4.268613,6.0,P
198.1,52.020016,4.268613,6.0,P
199.2,52.020016,4.268613,6.0,P
200.1,52.020016,4.268613,6.0,P
201.2,52.020016,4.268613,6.0,P
202.1,52.020016,4.268613,6.0,P
203.1,52.020016,4.268613,6.0,P
204.1,52.020016,4.268613,6.0,P
205.1,52.020016,4.268613,6.0,P
206.1,52.020016,4.268613,6.0,P
207.3,52.020016,4.268613,4.0,P
208.1,52.020016,4.268613,4.0,P
209.1,52.020016,4.268613,4.0,P
210.1,52.020016,4.268613,4.0,P
211.1,52.020016,4.268613,4.0,P
212.1,52.020016,4.268613,4.0,P
213.2,52.020016,4.268613,4.0,P
214.1,52.020016,4.268613,4.0,P
215.2,52.020016,4.268613,4.0,P
216.1,52.020016,4.268613,4.0,P
217.1,52.020016,4.268613,4.0,P
218.2,52.020016,4.268613,4.0,P
219.2,52.020016,4.268613,4.0,P
220.1,52.020016,4.268613,4.0,P
221.1,52.020016,4.268613,4.0,P
222.2,52.020016,4.268613,4.0,P
223.2,52.020016,4.268613,4.0,P
224.2,52.020016,4.268613,4.0,P
225.2,52.020016,4.268613,4.0,P
226.2,52.020016,4.268613,4.0,P
227.2,52.020016,4.268613,4.0,P
228.2,52.020016,4.268613,4.0,P
229.1,52.020016,4.268613,4.0,P
230.4,52.020016,4.268613,4.0,P
231.1,52.020016,4.268613,4.0,P
232.1,52.020016,4.268613,4.0,P
233.1,52.020016,4.268613,4.0,P
234.2,52.020016,4.268613,4.0,P
235.1,52.020016,4.268613,4.0,P
236.4,52.020016,4.268613,4.0,P
237.1,52.020016,4.268613,4.0,P
238.1,52.020016,4.268613,4.0,P
239.2,52.020016,4.268613,4.0,P
240.1,52.020016,4.268613,4.0,P
241.1,52.020016,4.268613,4.0,P
242.1,52.020016,4.268613,4.0,P
243.1,52.020016,4.268613,4.0,P
244.1,52.020016,4.268613,4.0,P
245.2,52.020016,4.268613,4.0,P
246.1,52.020016,4.268613,4.0,P
247.1,52.020016,4.268613,4.0,P
248.2,52.020016,4.268613,4.0,P
249.5,52.020016,4.268613,4.0,P
250.2,52.020016,4.268613,4.0,P
251.3,52.020016,4.268613,4.0,P
252.1,52.020016,4.268613,4.0,P
253.2,52.020016,4.268613,4.0,P
254.2,52.020016,4.268613,4.0,P
255.2,52.020016,4.268613,4.0,P
256.2,52.020016,4.268613,4.0,P
257.4,52.020016,4.268613,4.0,P
258.2,52.020016,4.268613,4.0,P
259.2,52.020016,4.268613,4.0,P
260.3,52.020016,4.268613,4.0,P
261.1,52.020016,4.268613,4.0,P
262.1,52.020016,4.268613,4.0,P
263.2,52.020016,4.268613,6.0,P
264.1,52.020016,4.268613,6.0,P
265.2,52.020016,4.268613,6.0,P
266.1,52.020016,4.268613,6.0,P
267.2,52.020016,4.268613,4.0,P
268.2,52.020016,4.268613,4.0,P
269.2,52.020016,4.268613,4.0,P
270.2,52.020016,4.268613,4.0,P
271.2,52.020016,4.268613,4.0,P
272.2,52.020016,4.268613,4.0,P
273.2,52.020016,4.268613,4.0,P
274.1,52.020016,4.268613,4.0,P
275.2,52.020016,4.268613,6.0,P
276.1,52.020016,4.268613,6.0,P
277.2,52.020016,4.268613,4.0,P
278.2,52.020016,4.268613,4.0,P
279.2,52.020016,4.268613,4.0,P
280.2,52.020016,4.268613,4.0,P
281.2,52.020016,4.268613,6.0,P
282.2,52.020016,4.268613,6.0,P
283.1,52.020016,4.268613,6.0,P
284.2,52.020016,4.268613,4.0,P
285.1,52.020016,4.268613,4.0,P
286.3,52.020016,4.268613,4.0,P
287.2,52.020016,4.268613,4.0,P
288.5,52.020016,4.268613,6.0,P
289.1,52.020016,4.268613,6.0,P
290.2,52.020016,4.268613,6.0,P
291.2,52.020016,4.268613,6.0,P
292.1,52.020016,4.268613,4.0,P
293.2,52.020016,4.268613,4.0,P
294.2,52.020016,4.268613,4.0,P
295.3,52.020016,4.268613,4.0,P
296.2,52.020016,4.268613,4.0,P
297.2,52.020016,4.268613,4.0,P
298.2,52.020016,4.268613,4.0,P
299.2,52.020016,4.268613,4.0,P
300.2,52.020016,4.268613,4.0,P
301.2,52.020016,4.268613,4.0,P
302.1,52.020016,4.268613,4.0,P
303.2,52.020016,4.268613,4.0,P
304.1,52.020016,4.268613,4.0,P
305.2,52.020016,4.268613,4.0,P
306.3,52.020016,4.268613,4.0,P
307.2,52.020016,4.268613,4.0,P
308.2,52.020016,4.268613,4.0,P
309.2,52.020016,4.268613,4.0,P
310.3,52.020016,4.268613,4.0,P
311.1,52.020016,4.268613,4.0,P
312.2,52.020016,4.268613,4.0,P
313.1,52.020016,4.268613,4.0,P
314.1,52.020016,4.268613,4.0,P
315.2,52.020016,4.268613,4.0,P
316.1,52.020016,4.268613,4.0,P
317.2,52.020016,4.268613,4.0,P
318.1,52.020016,4.268613,4.0,P
319.5,52.020016,4.268613,4.0,P
320.1,52.020016,4.268613,4.0,P
321.2,52.020016,4.268613,4.0,P
322.2,52.020016,4.268613,4.0,P
323.2,52.020016,4.268613,4.0,P
324.1,52.020016,4.268613,6.0,P
325.1,52.020016,4.268613,6.0,P
326.2,52.020016,4.268613,4.0,P
327.2,52.020016,4.268613,4.0,P
328.1,52.020016,4.268613,4.0,P
329.2,52.020016,4.268613,4.0,P
330.1,52.020016,4.268613,6.0,P
331.2,52.020016,4.268613,4.0,P
332.1,52.020016,4.268613,4.0,P
333.2,52.020016,4.268613,4.0,P
334.1,52.020016,4.268613,4.0,P
335.2,52.020016,4.268613,4.0,P
336.2,52.020016,4.268613,4.0,P
337.2,52.020016,4.268613,4.0,P
338.2,52.020016,4.268613,4.0,P
339.4,52.020016,4.268613,4.0,P
340.2,52.020016,4.268613,4.0,P
341.3,52.020016,4.268613,4.0,P
342.3,52.020016,4.268613,4.0,P
343.1,52.020016,4.268613,4.0,P
344.2,52.020016,4.268613,4.0,P
345.4,52.020016,4.268613,4.0,P
346.1,52.020016,4.268613,4.0,P
347.2,52.020016,4.268613,4.0,P
348.2,52.020016,4.268613,4.0,P
349.1,52.020016,4.268613,4.0,P
350.2,52.020016,4.268613,4.0,P
351.2,52.020016,4.268613,4.0,P
352.2,52.020016,4.268613,4.0,P
353.3,52.020007,4.268617,1.0,P
354.1,52.020007,4.268617,1.0,P
355.3,52.020007,4.268617,1.0,P
356.2,52.020007,4.268617,1.5,P
357.1,52.020007,4.268617,1.5,P
358.4,52.020007,4.268617,1.5,P
359.1,52.020007,4.268617,1.5,P
360.2,52.020007,4.268616,1.5,P
361.1,52.020007,4.268616,1.5,P
362.1,52.020007,4.268617,1.5,P
363.3,52.020007,4.268617,1.5,P
364.2,52.020007,4.268616,2.0,P
365.1,52.020007,4.268616,2.0,P
366.2,52.020007,4.268616,2.0,P
367.1,52.020007,4.268616,2.0,P
368.2,52.020007,4.268615,2.0,P
369.1,52.020007,4.268615,2.0,P
370.2,52.020007,4.268615,2.0,P
371.1,52.020007,4.268615,2.0,P
372.4,52.020007,4.268615,2.0,P
373.1,52.020007,4.268615,2.0,P
374.1,52.020007,4.268615,2.0,P
375.1,52.020007,4.268615,2.0,P
376.2,52.020007,4.268616,2.0,P
377.1,52.020007,4.268616,2.0,P
378.1,52.020007,4.268616,2.0,P
379.1,52.020006,4.268615,2.0,P
380.2,52.020006,4.268615,3.0,P
381.1,52.020006,4.268614,3.0,P
382.2,52.020006,4.268614,3.0,P
383.2,52.020006,4.268613,3.0,P
384.1,52.020006,4.268613,3.0,P
385.2,52.020006,4.268612,3.0,P
386.2,52.020006,4.268612,3.0,P
387.2,52.020006,4.268611,3.0,P
388.4,52.020006,4.268610,3.0,P
389.1,52.020006,4.268609,3.0,P
390.2,52.020007,4.268609,3.0,P
391.2,52.020007,4.268608,3.0,P
392.1,52.020007,4.268608,3.0,P
393.2,52.020007,4.268608,3.0,P
394.1,52.020006,4.268608,3.0,P
395.1,52.020006,4.268608,3.0,P
396.2,52.020006,4.268608,3.0,P
397.2,52.020006,4.268608,3.0,P
398.2,52.020006,4.268607,3.0,P
399.2,52.020006,4.268607,3.0,P
400.1,52.020006,4.268607,3.0,P
401.1,52.020007,4.268607,3.0,P
402.2,52.020007,4.268607,3.0,P
403.1,52.020007,4.268607,3.0,P
404.3,52.020006,4.268607,3.0,P
405.2,52.020006,4.268607,3.0,P
406.2,52.020006,4.268608,16.0,P
407.1,52.020006,4.268608,16.0,P
408.2,52.020006,4.268608,16.0,P
409.3,52.020006,4.268608,16.0,P
410.1,52.020006,4.268608,16.0,P
411.5,52.020006,4.268608,16.0,P
412.2,52.020006,4.268608,16.0,P
413.2,52.020006,4.268608,16.0,P
414.2,52.020006,4.268608,16.0,P
415.2,52.020006,4.268608,16.0,P
416.4,52.020006,4.268608,16.0,P
417.1,52.020006,4.268608,16.0,P
418.1,52.020006,4.268608,16.0,P
419.1,52.020006,4.268608,16.0,P
420.2,52.020006,4.268608,16.0,P
421.2,52.020006,4.268608,16.0,P
422.1,52.020006,4.268608,16.0,P
423.4,52.020006,4.268609,3.0,P
424.1,52.020006,4.268609,3.0,P
425.2,52.020006,4.268609,3.0,P
426.1,52.020006,4.268609,3.0,P
427.1,52.020006,4.268609,3.0,P
428.1,52.020005,4.268608,3.0,P
429.2,52.020005,4.268608,3.0,P
430.3,52.020005,4.268608,3.0,P
431.2,52.020005,4.268607,3.0,P
432.1,52.020005,4.268607,3.0,P
433.1,52.020005,4.268607,3.0,P
434.2,52.020005,4.268607,3.0,P
435.1,52.020005,4.268607,3.0,P
436.1,52.020005,4.268607,3.0,P
437.2,52.020005,4.268607,3.0,P
438.1,52.020005,4.268607,3.0,P
439.1,52.020004,4.268608,3.0,P
440.2,52.020005,4.268607,3.0,P
441.2,52.020005,4.268607,3.0,P
442.2,52.020005,4.268607,16.0,P
443.2,52.020005,4.268606,16.0,P
444.3,52.020005,4.268606,16.0,P
445.2,52.020005,4.268606,16.0,P
446.1,52.020005,4.268606,16.0,P
447.3,52.020005,4.268606,16.0,P
448.2,52.020005,4.268606,16.0,P
449.1,52.020005,4.268606,16.0,P
450.2,52.020005,4.268606,16.0,P
451.2,52.020005,4.268606,3.0,P
452.1,52.020005,4.268606,3.0,P
453.1,52.020005,4.268606,3.0,P
454.2,52.020005,4.268606,3.0,P
455.1,52.020005,4.268605,3.0,P
456.1,52.020005,4.268605,3.0,P
457.1,52.020005,4.268605,3.0,P
458.1,52.020006,4.268605,3.0,P
459.2,52.020006,4.268605,3.0,P
460.2,52.020006,4.268604,3.0,P
461.2,52.020006,4.268604,3.0,P
462.3,52.020006,4.268603,16.0,P
463.1,52.020006,4.268603,16.0,P
464.2,52.020006,4.268603,16.0,P
465.1,52.020006,4.268603,16.0,P
466.1,52.020007,4.268603,16.0,P
467.1,52.020007,4.268602,16.0,P
468.1,52.020006,4.268602,16.0,P
469.2,52.020006,4.268602,16.0,P
470.2,52.020006,4.268602,16.0,P
471.3,52.020006,4.268602,16.0,P
472.2,52.020006,4.268602,16.0,P
473.2,52.020006,4.268602,16.0,P
474.2,52.020006,4.268602,16.0,P
475.2,52.020006,4.268602,16.0,P
476.1,52.020006,4.268602,16.0,P
477.2,52.020006,4.268602,16.0,P
478.2,52.020006,4.268602,16.0,P
479.1,52.020006,4.268602,16.0,P
480.2,52.020006,4.268602,16.0,P
481.1,52.020006,4.268602,16.0,P
482.2,52.020006,4.268602,16.0,P
483.1,52.020006,4.268602,16.0,P
484.2,52.020006,4.268602,16.0,P
485.1,52.020006,4.268602,16.0,P
486.2,52.020006,4.268602,16.0,P
487.2,52.020006,4.268602,2.0,P
488.2,52.020006,4.268602,2.0,P
489.2,52.020006,4.268602,2.0,P
490.3,52.020006,4.268602,2.0,P
491.1,52.020006,4.268602,3.0,P
492.1,52.020006,4.268602,3.0,P
493.1,52.020006,4.268602,3.0,P
494.2,52.020006,4.268602,3.0,P
495.1,52.020006,4.268602,3.0,P
496.1,52.020006,4.268602,16.0,P
497.1,52.020006,4.268602,16.0,P
498.1,52.020006,4.268602,16.0,P
499.1,52.020006,4.268602,16.0,P
500.2,52.020006,4.268602,16.0,P
501.2,52.020006,4.268603,16.0,P
502.5,52.020006,4.268603,16.0,P
503.2,52.020006,4.268603,16.0,P
504.3,52.020006,4.268603,16.0,P
505.2,52.020006,4.268603,16.0,P
506.2,52.020005,4.268603,16.0,P
507.1,52.020005,4.268603,16.0,P
508.2,52.020005,4.268603,16.0,P
509.2,52.020005,4.268603,3.0,P
510.2,52.020005,4.268603,3.0,P
511.1,52.020006,4.268603,3.0,P
512.2,52.020006,4.268604,3.0,P
513.2,52.020006,4.268603,3.0,P
514.2,52.020006,4.268603,3.0,P
515.2,52.020005,4.268603,3.0,P
516.2,52.020005,4.268603,3.0,P
517.2,52.020005,4.268602,3.0,P
518.2,52.020005,4.268602,3.0,P
519.2,52.020005,4.268602,3.0,P
520.2,52.020005,4.268601,3.0,P
521.2,52.020005,4.268601,3.0,P
522.3,52.020005,4.268601,3.0,P
523.1,52.020005,4.268600,3.0,P
524.1,52.020006,4.268599,3.0,P
525.2,52.020006,4.268599,3.0,P
526.1,52.020006,4.268598,3.0,P
527.2,52.020006,4.268598,3.0,P
528.3,52.020006,4.268597,3.0,P
529.1,52.020006,4.268597,3.0,P
530.1,52.020006,4.268596,16.0,P
531.2,52.020006,4.268595,16.0,P
532.2,52.020006,4.268595,16.0,P
533.2,52.020007,4.268595,16.0,P
534.2,52.020007,4.268595,16.0,P
535.2,52.020007,4.268595,16.0,P
536.1,52.020007,4.268595,16.0,P
537.2,52.020007,4.268595,16.0,P
538.1,52.020007,4.268595,16.0,P
539.2,52.020007,4.268595,16.0,P
540.2,52.020007,4.268595,16.0,P
541.2,52.020007,4.268595,16.0,P
542.1,52.020007,4.268595,16.0,P
543.3,52.020007,4.268595,2.0,P
544.1,52.020007,4.268595,2.0,P
545.1,52.020007,4.268595,2.0,P
546.1,52.020007,4.268594,2.0,P
547.2,52.020006,4.268595,2.0,P
548.2,52.020007,4.268595,2.0,P
549.1,52.020006,4.268595,2.0,P
550.1,52.020006,4.268595,2.0,P
551.2,52.020006,4.268595,2.0,P
552.2,52.020006,4.268595,2.0,P
553.1,52.020006,4.268595,2.0,P
554.2,52.020006,4.268595,2.0,P
555.1,52.020006,4.268595,2.0,P
556.2,52.020006,4.268594,2.0,P
557.1,52.020006,4.268593,2.0,P
558.1,52.020006,4.268593,2.0,P
559.2,52.020006,4.268592,3.0,P
560.1,52.020006,4.268591,3.0,P
561.3,52.020006,4.268591,3.0,P
562.2,52.020006,4.268591,3.0,P
563.2,52.020007,4.268591,3.0,P
564.2,52.020007,4.268590,3.0,P
565.1,52.020007,4.268590,3.0,P
566.1,52.020007,4.268590,3.0,P
567.4,52.020007,4.268591,3.0,P
568.2,52.020007,4.268591,16.0,P
569.2,52.020007,4.268591,16.0,P
570.2,52.020007,4.268591,16.0,P
571.2,52.020007,4.268590,16.0,P
572.2,52.020007,4.268590,16.0,P
573.1,52.020007,4.268591,16.0,P
574.2,52.020007,4.268591,16.0,P
575.2,52.020007,4.268591,16.0,P
576.1,52.020007,4.268591,16.0,P
577.5,52.020007,4.268591,16.0,P
578.2,52.020007,4.268591,16.0,P
579.3,52.020007,4.268591,16.0,P
580.2,52.020007,4.268591,16.0,P
581.2,52.020007,4.268591,16.0,P
582.2,52.020007,4.268591,16.0,P
583.2,52.020007,4.268591,16.0,P
584.2,52.020007,4.268591,16.0,P
585.2,52.020007,4.268591,2.0,P
586.3,52.020007,4.268592,2.0,P
587.1,52.020007,4.268591,2.0,P
588.1,52.020007,4.268592,3.0,P
589.1,52.020006,4.268592,3.0,P
590.2,52.020006,4.268591,3.0,P
591.1,52.020006,4.268591,3.0,P
592.2,52.020006,4.268591,3.0,P
593.2,52.020006,4.268591,3.0,P
594.2,52.020006,4.268590,3.0,P
595.5,52.020006,4.268590,3.0,P
596.1,52.020006,4.268589,3.0,P
597.1,52.020006,4.268589,3.0,P
598.1,52.020007,4.268588,3.0,P
599.2,52.020007,4.268588,3.0,P
600.1,52.020007,4.268587,3.0,P
601.2,52.020007,4.268587,3.0,P
602.2,52.020007,4.268587,3.0,P
603.2,52.020007,4.268587,3.0,P
604.2,52.020007,4.268586,3.0,P
605.1,52.020006,4.268586,3.0,P
606.1,52.020006,4.268586,3.0,P
607.2,52.020006,4.268586,3.0,P
608.1,52.020006,4.268586,3.0,P
609.1,52.020006,4.268586,3.0,P
610.1,52.020006,4.268586,3.0,P
611.2,52.020006,4.268587,3.0,P
612.2,52.020007,4.268586,3.0,P
613.1,52.020007,4.268585,3.0,P
614.1,52.020007,4.268585,3.0,P
615.1,52.020007,4.268585,3.0,P
616.1,52.020007,4.268584,3.0,P
617.2,52.020007,4.268584,3.0,P
618.2,52.020007,4.268584,3.0,P
619.2,52.020006,4.268584,3.0,P
620.2,52.020006,4.268585,3.0,P
621.1,52.020006,4.268585,3.0,P
622.2,52.020006,4.268586,3.0,P
623.1,52.020006,4.268585,3.0,P
624.2,52.020006,4.268586,3.0,P
625.1,52.020006,4.268586,3.0,P
626.1,52.020006,4.268586,3.0,P
627.1,52.020005,4.268586,3.0,P
628.3,52.020006,4.268586,3.0,P
629.0,52.020005,4.268586,3.0,P
630.1,52.020005,4.268586,3.0,P
631.1,52.020005,4.268586,3.0,P
632.2,52.020005,4.268586,16.0,P
633.5,52.020005,4.268586,16.0,P
634.1,52.020005,4.268586,16.0,P
635.2,52.020005,4.268585,16.0,P
636.2,52.020005,4.268585,16.0,P
637.2,52.020005,4.268585,16.0,P
638.1,52.020005,4.268585,16.0,P
639.1,52.020005,4.268585,16.0,P
640.3,52.020005,4.268585,16.0,P
641.2,52.020005,4.268585,16.0,P
642.3,52.020004,4.268585,16.0,P
643.1,52.020004,4.268585,16.0,P
644.1,52.020004,4.268585,16.0,P
645.2,52.020004,4.268585,3.0,P
646.2,52.020004,4.268585,3.0,P
647.1,52.020004,4.268585,3.0,P
648.1,52.020004,4.268585,3.0,P
649.1,52.020004,4.268585,2.0,P
650.1,52.020004,4.268585,2.0,P
651.1,52.020004,4.268585,2.0,P
652.2,52.020004,4.268584,2.0,P
653.2,52.020004,4.268583,3.0,P
654.1,52.020004,4.268583,3.0,P
655.2,52.020005,4.268584,3.0,P
656.1,52.020005,4.268584,3.0,P
657.1,52.020005,4.268584,3.0,P
658.2,52.020005,4.268584,3.0,P
659.1,52.020005,4.268584,3.0,P
660.4,52.020005,4.268584,3.0,P
661.2,52.020005,4.268584,3.0,P
662.1,52.020004,4.268584,3.0,P
663.2,52.020004,4.268584,3.0,P
664.1,52.020004,4.268584,3.0,P
665.1,52.020004,4.268585,3.0,P
666.2,52.020005,4.268584,3.0,P
667.1,52.020005,4.268584,3.0,P
668.3,52.020005,4.268583,3.0,P
669.1,52.020005,4.268582,3.0,P
670.2,52.020005,4.268581,3.0,P
671.2,52.020005,4.268580,3.0,P
672.1,52.020005,4.268580,3.0,P
673.3,52.020005,4.268579,3.0,P
674.1,52.020005,4.268579,3.0,P
675.1,52.020005,4.268579,3.0,P
676.1,52.020005,4.268579,3.0,P
677.1,52.020004,4.268579,3.0,P
678.1,52.020005,4.268578,3.0,P
679.1,52.020005,4.268577,3.0,P
680.1,52.020005,4.268576,3.0,P
681.1,52.020005,4.268576,3.0,P
682.1,52.020005,4.268576,3.0,P
683.2,52.020005,4.268576,3.0,P
684.2,52.020005,4.268576,3.0,P
685.3,52.020005,4.268576,3.0,P
686.1,52.020006,4.268577,3.0,P
687.1,52.020006,4.268577,3.0,P
688.3,52.020006,4.268577,3.0,P
689.1,52.020005,4.268576,4.0,P
690.1,52.020005,4.268576,4.0,P
691.3,52.020005,4.268576,4.0,P
692.2,52.020005,4.268576,4.0,P
693.2,52.020005,4.268576,4.0,P
694.1,52.020005,4.268577,4.0,P
695.1,52.020005,4.268576,4.0,P
696.3,52.020005,4.268576,4.0,P
697.2,52.020005,4.268576,3.0,P
698.2,52.020005,4.268575,3.0,P
699.1,52.020005,4.268574,3.0,P
700.1,52.020005,4.268574,3.0,P
701.4,52.020005,4.268573,3.0,P
702.2,52.020005,4.268573,3.0,P
703.1,52.020005,4.268573,3.0,P
704.1,52.020005,4.268573,3.0,P
705.1,52.020005,4.268573,3.0,P
706.1,52.020005,4.268573,3.0,P
707.1,52.020005,4.268573,3.0,P
708.2,52.020005,4.268573,3.0,P
709.1,52.020005,4.268573,3.0,P
710.2,52.020005,4.268572,3.0,P
711.1,52.020005,4.268572,3.0,P
712.4,52.020005,4.268572,3.0,P
713.1,52.020004,4.268572,3.0,P
714.2,52.020004,4.268573,3.0,P
715.1,52.020004,4.268573,3.0,P
716.1,52.020004,4.268573,3.0,P
717.2,52.020004,4.268573,3.0,P
718.1,52.020004,4.268574,3.0,P
719.2,52.020004,4.268574,3.0,P
720.2,52.020004,4.268574,3.0,P
721.2,52.020004,4.268574,3.0,P
722.1,52.020004,4.268574,3.0,P
723.1,52.020004,4.268574,3.0,P
724.3,52.020004,4.268573,3.0,P
725.1,52.020003,4.268573,3.0,P
726.1,52.020003,4.268573,3.0,P
727.2,52.020003,4.268573,3.0,P
728.1,52.020003,4.268573,3.0,P
729.1,52.020003,4.268573,3.0,P
730.1,52.020003,4.268573,3.0,P
731.4,52.020003,4.268572,3.0,P
732.1,52.020003,4.268572,3.0,P
733.2,52.020003,4.268572,3.0,P
734.1,52.020003,4.268572,3.0,P
735.2,52.020003,4.268572,3.0,P
736.1,52.020003,4.268571,3.0,P
737.3,52.020003,4.268571,3.0,P
738.1,52.020003,4.268570,3.0,P
739.2,52.020003,4.268569,3.0,P
740.2,52.020003,4.268569,3.0,P
741.1,52.020003,4.268569,3.0,P
742.3,52.020003,4.268569,3.0,P
743.1,52.020003,4.268568,3.0,P
744.2,52.020003,4.268568,3.0,P
745.2,52.020003,4.268568,3.0,P
746.1,52.020002,4.268568,3.0,P
