051 dc81 2022 03 16 12 41 33
time, latitude, longitude, accuracy, private
709.7,52.020054,4.268600,3.0,P
710.7,52.020056,4.268582,3.0,P
711.7,52.020064,4.268559,4.0,P
712.8,52.020063,4.268535,4.0,P
713.7,52.020073,4.268512,4.0,P
714.7,52.020078,4.268505,4.0,P
715.7,52.020081,4.268513,3.0,P
716.7,52.020083,4.268536,3.0,P
717.7,52.020079,4.268557,3.0,P
718.8,52.020071,4.268573,3.0,P
719.7,52.020065,4.268592,4.0,P
720.7,52.020062,4.268616,4.0,P
721.7,52.020060,4.268633,4.0,P
722.7,52.020054,4.268652,4.0,P
723.7,52.020053,4.268664,3.0,P
724.8,52.020051,4.268671,3.0,P
725.9,52.020047,4.268677,3.0,P
726.7,52.020044,4.268678,3.0,P
727.9,52.020040,4.268681,3.0,P
728.7,52.020043,4.268683,3.0,P
729.8,52.020050,4.268678,3.0,P
730.7,52.020062,4.268654,4.0,P
731.7,52.020072,4.268621,4.0,P
732.7,52.020081,4.268599,4.0,P
733.7,52.020083,4.268593,4.0,P
734.7,52.020084,4.268572,4.0,P
735.7,52.020085,4.268553,4.0,P
736.8,52.020088,4.268539,4.0,P
737.7,52.020088,4.268521,4.0,P
738.7,52.020091,4.268512,3.0,P
739.6,52.020090,4.268533,3.0,P
740.7,52.020083,4.268541,3.0,P
741.7,52.020078,4.268536,3.0,P
742.7,52.020078,4.268534,4.0,P
743.9,52.020076,4.268535,4.0,P
744.7,52.020071,4.268530,4.0,P
745.7,52.020065,4.268542,4.0,P
746.7,52.020059,4.268551,4.0,P
747.7,52.020054,4.268565,4.0,P
748.8,52.020047,4.268591,4.0,P
749.7,52.020042,4.268606,4.0,P
750.7,52.020034,4.268618,3.0,P
751.7,52.020028,4.268617,3.0,P
752.7,52.020030,4.268609,3.0,P
753.7,52.020034,4.268598,3.0,P
754.7,52.020040,4.268582,4.0,P
755.7,52.020052,4.268567,4.0,P
756.7,52.020059,4.268559,4.0,P
757.6,52.020056,4.268552,4.0,P
758.7,52.020059,4.268539,4.0,P
759.7,52.020062,4.268521,4.0,P
760.8,52.020067,4.268515,4.0,P
762.1,52.020069,4.268517,4.0,P
763.8,52.020068,4.268551,3.0,P
764.7,52.020074,4.268560,3.0,P
765.8,52.020074,4.268571,3.0,P
766.7,52.020071,4.268583,4.0,P
767.7,52.020066,4.268598,4.0,P
768.7,52.020060,4.268613,4.0,P
769.7,52.020059,4.268626,4.0,P
770.7,52.020057,4.268636,4.0,P
771.7,52.020052,4.268650,4.0,P
772.7,52.020050,4.268653,4.0,P
773.7,52.020047,4.268663,4.0,P
774.7,52.020045,4.268672,3.0,P
775.8,52.020048,4.268671,3.0,P
776.7,52.020054,4.268662,3.0,P
777.7,52.020057,4.268645,3.0,P
778.7,52.020062,4.268627,4.0,P
779.7,52.020072,4.268605,4.0,P
780.7,52.020076,4.268591,4.0,P
781.7,52.020081,4.268572,4.0,P
782.7,52.020087,4.268556,4.0,P
783.7,52.020092,4.268545,4.0,P
784.7,52.020098,4.268551,4.0,P
785.7,52.020101,4.268550,4.0,P
786.7,52.020107,4.268558,4.0,P
787.7,52.020108,4.268566,4.0,P
788.7,52.020103,4.268578,4.0,P
789.7,52.020099,4.268592,4.0,P
790.8,52.020091,4.268608,4.0,P
791.7,52.020082,4.268620,4.0,P
792.7,52.020076,4.268627,4.0,P
793.7,52.020064,4.268643,4.0,P
794.7,52.020057,4.268650,4.0,P
795.8,52.020052,4.268651,4.0,P
796.7,52.020049,4.268656,3.0,P
797.8,52.020047,4.268651,3.0,P
798.7,52.020048,4.268642,3.0,P
799.8,52.020041,4.268634,3.0,P
800.7,52.020037,4.268616,4.0,P
801.8,52.020053,4.268584,4.0,P
802.9,52.020053,4.268566,4.0,P
803.8,52.020055,4.268553,4.0,P
804.7,52.020060,4.268542,4.0,P
805.6,52.020062,4.268528,4.0,P
806.6,52.020062,4.268525,4.0,P
807.7,52.020068,4.268544,4.0,P
808.6,52.020067,4.268561,4.0,P
809.7,52.020071,4.268571,4.0,P
810.7,52.020068,4.268586,4.0,P
811.7,52.020068,4.268604,4.0,P
812.7,52.020069,4.268619,3.0,P
813.7,52.020076,4.268631,3.0,P
814.7,52.020087,4.268647,3.0,P
815.7,52.020093,4.268655,3.0,P
816.7,52.020103,4.268667,4.0,P
817.7,52.020106,4.268683,4.0,P
818.7,52.020111,4.268699,4.0,P
819.7,52.020112,4.268706,4.0,P
820.7,52.020114,4.268710,4.0,P
821.7,52.020112,4.268709,4.0,P
822.7,52.020114,4.268703,4.0,P
823.8,52.020121,4.268692,4.0,P
824.7,52.020122,4.268683,3.0,P
825.7,52.020123,4.268683,3.0,P
826.7,52.020123,4.268683,3.0,P
827.7,52.020123,4.268682,3.0,P
828.7,52.020122,4.268681,2.0,P
829.7,52.020123,4.268680,2.0,P
830.7,52.020123,4.268680,2.0,P
832.0,52.020123,4.268678,2.0,P
833.8,52.020123,4.268677,2.0,P
834.7,52.020123,4.268676,2.0,P
835.7,52.020123,4.268676,2.0,P
836.7,52.020123,4.268676,2.0,P
837.8,52.020123,4.268676,2.0,P
838.7,52.020123,4.268676,2.0,P
839.8,52.020123,4.268676,2.0,P
840.7,52.020123,4.268676,2.0,P
841.7,52.020121,4.268675,2.0,P
842.8,52.020119,4.268675,2.0,P
843.7,52.020119,4.268674,2.0,P
844.7,52.020120,4.268677,2.0,P
845.8,52.020122,4.268678,2.0,P
846.7,52.020122,4.268677,3.0,P
847.7,52.020123,4.268675,3.0,P
848.7,52.020124,4.268672,3.0,P
849.7,52.020125,4.268667,3.0,P
850.7,52.020124,4.268664,3.0,P
851.7,52.020122,4.268665,3.0,P
852.8,52.020123,4.268662,3.0,P
853.7,52.020126,4.268656,3.0,P
854.7,52.020127,4.268658,3.0,P
855.8,52.020127,4.268658,3.0,P
856.7,52.020127,4.268657,3.0,P
857.7,52.020127,4.268657,3.0,P
858.7,52.020128,4.268656,3.0,P
859.7,52.020129,4.268655,3.0,P
860.7,52.020129,4.268654,3.0,P
861.7,52.020129,4.268653,3.0,P
862.7,52.020129,4.268653,3.0,P
863.7,52.020129,4.268652,3.0,P
864.7,52.020129,4.268649,3.0,P
865.7,52.020129,4.268649,3.0,P
866.7,52.020129,4.268649,3.0,P
867.7,52.020128,4.268648,3.0,P
868.8,52.020127,4.268648,3.0,P
869.8,52.020127,4.268649,3.0,P
870.7,52.020127,4.268649,3.0,P
871.7,52.020125,4.268647,3.0,P
872.7,52.020122,4.268643,3.0,P
873.7,52.020121,4.268644,3.0,P
874.7,52.020121,4.268644,3.0,P
875.7,52.020121,4.268644,3.0,P
876.7,52.020121,4.268644,3.0,P
877.6,52.020121,4.268645,3.0,P
878.7,52.020121,4.268645,3.0,P
879.7,52.020121,4.268646,3.0,P
880.7,52.020121,4.268645,3.0,P
881.7,52.020121,4.268646,3.0,P
882.7,52.020121,4.268646,3.0,P
883.7,52.020121,4.268646,3.0,P
884.7,52.020119,4.268647,3.0,P
885.8,52.020119,4.268648,3.0,P
886.7,52.020118,4.268652,3.0,P
887.6,52.020118,4.268652,3.0,P
888.7,52.020118,4.268650,3.0,P
889.7,52.020121,4.268645,3.0,P
890.7,52.020124,4.268638,3.0,P
891.7,52.020125,4.268635,3.0,P
892.7,52.020125,4.268630,3.0,P
893.7,52.020124,4.268628,3.0,P
894.7,52.020125,4.268627,3.0,P
896.0,52.020125,4.268625,3.0,P
897.6,52.020125,4.268625,3.0,P
898.7,52.020124,4.268625,3.0,P
899.9,52.020124,4.268625,3.0,P
900.7,52.020124,4.268624,3.0,P
901.7,52.020123,4.268624,3.0,P
902.7,52.020123,4.268622,3.0,P
903.7,52.020122,4.268622,3.0,P
904.7,52.020123,4.268620,3.0,P
905.7,52.020123,4.268619,3.0,P
906.7,52.020122,4.268619,3.0,P
907.7,52.020122,4.268619,3.0,P
908.7,52.020122,4.268619,3.0,P
909.9,52.020123,4.268619,3.0,P
910.7,52.020123,4.268618,3.0,P
911.7,52.020123,4.268618,3.0,P
912.7,52.020123,4.268615,3.0,P
914.1,52.020123,4.268611,3.0,P
915.9,52.020122,4.268608,3.0,P
917.7,52.020123,4.268608,3.0,P
918.7,52.020122,4.268608,3.0,P
919.7,52.020123,4.268608,3.0,P
920.8,52.020123,4.268607,3.0,P
921.7,52.020123,4.268606,3.0,P
922.9,52.020123,4.268605,3.0,P
924.7,52.020125,4.268602,3.0,P
925.7,52.020125,4.268602,3.0,P
926.7,52.020125,4.268601,3.0,P
927.6,52.020126,4.268601,3.0,P
928.7,52.020126,4.268601,3.0,P
929.6,52.020126,4.268600,3.0,P
930.6,52.020126,4.268601,4.0,P
931.6,52.020127,4.268603,4.0,P
932.6,52.020125,4.268595,4.0,P
933.6,52.020123,4.268585,4.0,P
934.6,52.020119,4.268579,4.0,P
935.6,52.020110,4.268582,4.0,P
936.6,52.020103,4.268583,4.0,P
937.6,52.020103,4.268586,4.0,P
938.7,52.020102,4.268584,4.0,P
939.7,52.020102,4.268584,4.0,P
