010 dc81 2022 03 16 12 12 56
time,latitude,longitude,accuracy,private
767.2,52.020144,4.268669,16.0,P
768.1,52.020144,4.268669,16.0,P
769.1,52.020144,4.268669,16.0,P
770.1,52.020144,4.268669,16.0,P
771.0,52.020144,4.268669,16.0,P
772.1,52.020144,4.268669,16.0,P
773.2,52.020144,4.268669,16.0,P
774.0,52.020144,4.268669,16.0,P
775.1,52.020144,4.268668,16.0,P
776.1,52.020144,4.268668,16.0,P
777.1,52.020145,4.268668,16.0,P
778.1,52.020145,4.268668,16.0,P
779.0,52.020145,4.268668,16.0,P
780.1,52.020145,4.268668,16.0,P
781.0,52.020145,4.268668,16.0,P
782.0,52.020145,4.268667,16.0,P
783.1,52.020145,4.268667,16.0,P
784.1,52.020145,4.268666,16.0,P
785.1,52.020145,4.268666,16.0,P
786.0,52.020146,4.268666,16.0,P
787.1,52.020146,4.268666,16.0,P
788.0,52.020146,4.268666,16.0,P
789.2,52.020146,4.268666,16.0,P
790.0,52.020146,4.268665,16.0,P
791.1,52.020146,4.268666,16.0,P
792.1,52.020146,4.268665,16.0,P
793.1,52.020146,4.268665,16.0,P
794.1,52.020146,4.268665,16.0,P
795.1,52.020146,4.268664,16.0,P
796.0,52.020146,4.268664,16.0,P
797.1,52.020147,4.268664,16.0,P
798.1,52.020147,4.268664,16.0,P
799.1,52.020147,4.268664,16.0,P
800.1,52.020147,4.268663,16.0,P
801.1,52.020147,4.268663,16.0,P
802.3,52.020147,4.268663,16.0,P
803.1,52.020147,4.268663,16.0,P
804.1,52.020147,4.268663,16.0,P
805.1,52.020147,4.268663,16.0,P
806.1,52.020147,4.268663,16.0,P
807.1,52.020147,4.268663,16.0,P
808.1,52.020147,4.268662,16.0,P
809.1,52.020147,4.268662,16.0,P
810.1,52.020147,4.268662,16.0,P
811.1,52.020147,4.268662,16.0,P
812.1,52.020147,4.268662,16.0,P
813.1,52.020147,4.268662,16.0,P
814.1,52.020147,4.268662,16.0,P
815.1,52.020147,4.268662,16.0,P
816.1,52.020147,4.268662,16.0,P
817.1,52.020147,4.268662,16.0,P
818.0,52.020148,4.268662,16.0,P
819.1,52.020148,4.268662,16.0,P
820.0,52.020148,4.268662,16.0,P
821.1,52.020148,4.268662,16.0,P
822.1,52.020148,4.268662,16.0,P
823.1,52.020148,4.268662,16.0,P
824.1,52.020148,4.268662,16.0,P
825.0,52.020148,4.268662,16.0,P
826.1,52.020148,4.268662,16.0,P
827.1,52.020148,4.268662,16.0,P
828.1,52.020148,4.268662,16.0,P
829.1,52.020149,4.268662,16.0,P
830.1,52.020149,4.268662,16.0,P
831.4,52.020149,4.268662,16.0,P
833.1,52.020149,4.268662,16.0,P
834.1,52.020149,4.268661,16.0,P
835.1,52.020149,4.268661,16.0,P
836.1,52.020149,4.268661,16.0,P
837.1,52.020149,4.268661,16.0,P
838.1,52.020149,4.268661,16.0,P
839.1,52.020149,4.268662,16.0,P
840.1,52.020149,4.268661,16.0,P
841.1,52.020149,4.268661,16.0,P
842.2,52.020149,4.268661,16.0,P
843.1,52.020149,4.268661,16.0,P
844.1,52.020149,4.268661,16.0,P
845.1,52.020149,4.268661,16.0,P
846.1,52.020149,4.268661,16.0,P
847.0,52.020149,4.268661,16.0,P
848.1,52.020149,4.268661,16.0,P
849.1,52.020149,4.268661,16.0,P
850.1,52.020150,4.268661,16.0,P
851.2,52.020150,4.268661,16.0,P
852.1,52.020150,4.268661,16.0,P
853.1,52.020150,4.268661,16.0,P
854.1,52.020150,4.268661,16.0,P
855.1,52.020150,4.268661,16.0,P
856.1,52.020150,4.268661,16.0,P
857.1,52.020150,4.268661,16.0,P
858.1,52.020150,4.268661,16.0,P
859.0,52.020150,4.268661,16.0,P
860.1,52.020150,4.268661,16.0,P
861.1,52.020150,4.268660,16.0,P
862.1,52.020150,4.268660,16.0,P
863.1,52.020150,4.268660,16.0,P
864.1,52.020150,4.268660,16.0,P
865.1,52.020150,4.268660,16.0,P
866.1,52.020151,4.268660,16.0,P
867.1,52.020151,4.268660,16.0,P
868.1,52.020151,4.268660,16.0,P
869.2,52.020151,4.268660,16.0,P
870.1,52.020151,4.268660,16.0,P
871.1,52.020151,4.268660,16.0,P
872.1,52.020151,4.268660,16.0,P
873.1,52.020152,4.268660,16.0,P
874.1,52.020152,4.268660,16.0,P
875.1,52.020151,4.268660,16.0,P
876.2,52.020152,4.268660,16.0,P
877.1,52.020152,4.268660,16.0,P
878.1,52.020153,4.268661,16.0,P
879.2,52.020152,4.268660,16.0,P
880.1,52.020152,4.268661,16.0,P
881.1,52.020153,4.268661,16.0,P
882.3,52.020153,4.268662,16.0,P
883.0,52.020154,4.268662,16.0,P
884.4,52.020154,4.268662,16.0,P
886.2,52.020154,4.268663,16.0,P
887.1,52.020154,4.268663,16.0,P
888.1,52.020154,4.268663,16.0,P
889.1,52.020154,4.268663,16.0,P
890.1,52.020154,4.268663,16.0,P
891.1,52.020154,4.268662,16.0,P
892.1,52.020154,4.268662,16.0,P
893.1,52.020154,4.268662,16.0,P
894.0,52.020154,4.268662,2.0,P
895.1,52.020154,4.268662,2.0,P
896.0,52.020154,4.268661,2.0,P
897.1,52.020154,4.268661,2.0,P
898.1,52.020154,4.268661,3.0,P
899.1,52.020154,4.268661,3.0,P
900.1,52.020154,4.268661,3.0,P
901.1,52.020154,4.268662,3.0,P
902.1,52.020154,4.268661,3.0,P
903.0,52.020153,4.268661,16.0,P
904.1,52.020154,4.268661,16.0,P
905.0,52.020154,4.268660,16.0,P
906.1,52.020154,4.268660,16.0,P
907.0,52.020154,4.268660,16.0,P
908.1,52.020154,4.268660,16.0,P
909.1,52.020154,4.268660,16.0,P
910.1,52.020154,4.268660,16.0,P
911.1,52.020154,4.268660,16.0,P
912.2,52.020154,4.268660,16.0,P
913.2,52.020154,4.268660,16.0,P
914.2,52.020154,4.268660,16.0,P
915.4,52.020154,4.268660,16.0,P
916.1,52.020154,4.268660,16.0,P
917.1,52.020154,4.268660,16.0,P
918.1,52.020154,4.268660,16.0,P
919.1,52.020154,4.268660,16.0,P
920.1,52.020154,4.268660,16.0,P
921.1,52.020154,4.268660,16.0,P
922.1,52.020154,4.268660,16.0,P
923.1,52.020154,4.268660,16.0,P
924.1,52.020154,4.268660,16.0,P
925.0,52.020154,4.268660,16.0,P
926.2,52.020154,4.268660,16.0,P
927.2,52.020154,4.268659,16.0,P
928.1,52.020154,4.268659,16.0,P
929.1,52.020154,4.268659,16.0,P
930.1,52.020154,4.268659,16.0,P
931.1,52.020154,4.268659,16.0,P
932.1,52.020154,4.268659,16.0,P
933.2,52.020154,4.268659,16.0,P
934.1,52.020154,4.268659,16.0,P
935.3,52.020154,4.268659,16.0,P
936.1,52.020154,4.268659,16.0,P
937.1,52.020154,4.268659,16.0,P
938.1,52.020154,4.268659,16.0,P
939.0,52.020154,4.268659,16.0,P
940.1,52.020154,4.268659,16.0,P
941.0,52.020154,4.268659,16.0,P
942.1,52.020154,4.268659,16.0,P
943.1,52.020154,4.268659,16.0,P
944.1,52.020153,4.268659,16.0,P
945.1,52.020153,4.268659,16.0,P
946.0,52.020154,4.268659,16.0,P
947.1,52.020153,4.268659,16.0,P
948.1,52.020154,4.268659,16.0,P
949.2,52.020153,4.268659,16.0,P
950.0,52.020153,4.268659,16.0,P
951.1,52.020153,4.268659,16.0,P
952.3,52.020153,4.268659,16.0,P
953.0,52.020153,4.268659,16.0,P
954.1,52.020153,4.268659,16.0,P
955.0,52.020153,4.268659,16.0,P
956.1,52.020154,4.268660,16.0,P
957.1,52.020154,4.268660,16.0,P
958.1,52.020154,4.268660,16.0,P
959.1,52.020154,4.268660,16.0,P
960.2,52.020154,4.268660,16.0,P
961.1,52.020154,4.268660,16.0,P
962.2,52.020154,4.268660,16.0,P
963.1,52.020154,4.268660,16.0,P
964.1,52.020154,4.268660,16.0,P
965.1,52.020154,4.268660,16.0,P
966.1,52.020154,4.268660,16.0,P
967.0,52.020154,4.268660,16.0,P
968.1,52.020154,4.268660,16.0,P
969.0,52.020154,4.268660,16.0,P
970.1,52.020154,4.268660,16.0,P
971.2,52.020154,4.268660,16.0,P
972.1,52.020154,4.268660,16.0,P
973.1,52.020154,4.268660,16.0,P
974.1,52.020154,4.268660,16.0,P
975.1,52.020154,4.268660,16.0,P
976.1,52.020154,4.268660,16.0,P
977.2,52.020154,4.268660,16.0,P
978.1,52.020154,4.268661,16.0,P
979.1,52.020155,4.268661,16.0,P
980.1,52.020155,4.268661,2.0,P
981.1,52.020155,4.268661,2.0,P
982.1,52.020155,4.268661,2.0,P
983.1,52.020155,4.268661,2.0,P
984.1,52.020155,4.268661,2.0,P
985.0,52.020156,4.268659,2.0,P
986.1,52.020156,4.268658,2.0,P
987.1,52.020156,4.268658,2.0,P
988.1,52.020157,4.268657,3.0,P
989.1,52.020157,4.268657,3.0,P
990.1,52.020157,4.268657,3.0,P
991.0,52.020158,4.268657,3.0,P
992.1,52.020158,4.268657,3.0,P
993.1,52.020158,4.268657,3.0,P
994.1,52.020158,4.268657,3.0,P
995.0,52.020159,4.268657,3.0,P
996.2,52.020159,4.268657,3.0,P
997.1,52.020159,4.268657,3.0,P
998.1,52.020159,4.268657,3.0,P
999.1,52.020159,4.268657,3.0,P
1000.1,52.020159,4.268656,3.0,P
1001.1,52.020159,4.268655,16.0,P
1002.1,52.020160,4.268655,16.0,P
1003.1,52.020160,4.268655,16.0,P
1004.1,52.020160,4.268654,16.0,P
1005.1,52.020160,4.268654,16.0,P
1006.2,52.020160,4.268654,16.0,P
1007.1,52.020160,4.268654,16.0,P
1008.1,52.020161,4.268654,16.0,P
1009.1,52.020161,4.268654,16.0,P
1010.1,52.020161,4.268655,16.0,P
1011.3,52.020161,4.268655,16.0,P
1012.1,52.020161,4.268655,16.0,P
1013.1,52.020160,4.268655,16.0,P
1014.1,52.020160,4.268655,16.0,P
1015.1,52.020160,4.268655,16.0,P
1016.1,52.020161,4.268655,16.0,P
1017.1,52.020161,4.268656,16.0,P
1018.2,52.020161,4.268656,16.0,P
1019.0,52.020161,4.268656,16.0,P
1020.1,52.020161,4.268656,16.0,P
1021.0,52.020161,4.268656,16.0,P
1022.1,52.020161,4.268656,16.0,P
1023.0,52.020160,4.268656,16.0,P
1024.1,52.020160,4.268656,16.0,P
1025.1,52.020161,4.268656,16.0,P
1026.1,52.020161,4.268657,16.0,P
1027.1,52.020161,4.268656,16.0,P
1028.2,52.020161,4.268656,16.0,P
1029.1,52.020161,4.268656,16.0,P
1030.1,52.020161,4.268656,16.0,P
1031.0,52.020161,4.268656,16.0,P
1032.1,52.020161,4.268656,16.0,P
1033.2,52.020161,4.268656,16.0,P
1034.1,52.020161,4.268655,16.0,P
1035.0,52.020161,4.268655,16.0,P
1036.1,52.020161,4.268655,16.0,P
1037.0,52.020161,4.268655,16.0,P
1038.1,52.020161,4.268655,16.0,P
1039.2,52.020161,4.268655,16.0,P
1040.1,52.020161,4.268655,16.0,P
1041.1,52.020161,4.268655,16.0,P
1042.3,52.020161,4.268655,16.0,P
1043.1,52.020161,4.268655,16.0,P
1044.1,52.020161,4.268655,16.0,P
1045.1,52.020161,4.268655,16.0,P
1046.1,52.020161,4.268655,16.0,P
1047.3,52.020161,4.268655,16.0,P
1048.2,52.020161,4.268655,16.0,P
1049.0,52.020161,4.268655,16.0,P
1050.1,52.020161,4.268655,16.0,P
1051.1,52.020161,4.268655,16.0,P
1052.1,52.020161,4.268655,16.0,P
1053.1,52.020161,4.268655,16.0,P
1054.1,52.020161,4.268655,16.0,P
1055.1,52.020161,4.268655,16.0,P
1056.1,52.020161,4.268655,16.0,P
1057.1,52.020161,4.268655,16.0,P
1058.2,52.020161,4.268655,16.0,P
1059.2,52.020161,4.268655,16.0,P
1060.2,52.020161,4.268655,16.0,P
1061.2,52.020161,4.268656,16.0,P
1062.1,52.020161,4.268656,16.0,P
1063.3,52.020161,4.268655,16.0,P
1064.0,52.020161,4.268655,16.0,P
1065.2,52.020162,4.268655,16.0,P
1066.2,52.020162,4.268655,16.0,P
1067.1,52.020162,4.268655,16.0,P
1068.1,52.020162,4.268655,16.0,P
1069.1,52.020162,4.268655,16.0,P
1070.1,52.020162,4.268655,16.0,P
1071.1,52.020162,4.268655,16.0,P
1072.3,52.020162,4.268655,16.0,P
1073.1,52.020162,4.268655,16.0,P
1074.1,52.020162,4.268655,16.0,P
1075.3,52.020163,4.268656,16.0,P
1076.3,52.020163,4.268656,16.0,P
1077.2,52.020163,4.268656,16.0,P
1078.1,52.020163,4.268656,16.0,P
1079.1,52.020163,4.268656,16.0,P
1080.1,52.020163,4.268656,3.0,P
1081.1,52.020163,4.268656,3.0,P
1082.2,52.020163,4.268655,3.0,P
1083.1,52.020163,4.268655,16.0,P
1084.2,52.020163,4.268655,16.0,P
1085.1,52.020163,4.268655,16.0,P
1086.1,52.020163,4.268655,16.0,P
1087.1,52.020163,4.268655,16.0,P
1088.0,52.020163,4.268655,3.0,P
1089.1,52.020163,4.268655,16.0,P
1090.1,52.020163,4.268655,16.0,P
1091.1,52.020163,4.268655,16.0,P
1092.1,52.020163,4.268655,16.0,P
1093.1,52.020163,4.268655,16.0,P
1094.3,52.020163,4.268655,16.0,P
1095.1,52.020163,4.268655,16.0,P
1096.2,52.020163,4.268655,16.0,P
1097.2,52.020163,4.268655,16.0,P
1098.1,52.020164,4.268655,16.0,P
1099.2,52.020164,4.268655,16.0,P
1100.1,52.020163,4.268655,16.0,P
1101.1,52.020164,4.268655,16.0,P
1102.1,52.020164,4.268655,16.0,P
1103.1,52.020164,4.268655,16.0,P
1104.1,52.020163,4.268655,16.0,P
1105.1,52.020163,4.268655,16.0,P
1106.1,52.020163,4.268655,16.0,P
1107.1,52.020163,4.268655,16.0,P
1108.4,52.020163,4.268655,16.0,P
1109.0,52.020163,4.268655,16.0,P
1110.2,52.020163,4.268655,16.0,P
1111.2,52.020163,4.268655,16.0,P
1112.0,52.020163,4.268655,16.0,P
1113.1,52.020163,4.268655,16.0,P
1114.1,52.020163,4.268655,16.0,P
1115.1,52.020163,4.268655,16.0,P
1116.4,52.020163,4.268655,16.0,P
1117.0,52.020164,4.268655,16.0,P
1118.2,52.020164,4.268655,16.0,P
1119.0,52.020163,4.268655,16.0,P
1120.1,52.020164,4.268655,16.0,P
1121.2,52.020164,4.268655,16.0,P
1122.1,52.020164,4.268655,16.0,P
1123.1,52.020164,4.268655,16.0,P
1124.1,52.020164,4.268655,16.0,P
1125.1,52.020164,4.268655,16.0,P
1126.1,52.020164,4.268655,16.0,P
1127.1,52.020163,4.268655,16.0,P
1128.0,52.020163,4.268655,16.0,P
1129.1,52.020163,4.268655,16.0,P
1130.1,52.020163,4.268654,16.0,P
1131.1,52.020163,4.268654,16.0,P
1132.1,52.020163,4.268654,16.0,P
1133.1,52.020163,4.268654,16.0,P
1134.1,52.020163,4.268655,16.0,P
1135.1,52.020163,4.268655,16.0,P
1136.1,52.020163,4.268654,16.0,P
1137.1,52.020163,4.268654,16.0,P
1138.1,52.020163,4.268654,16.0,P
1139.0,52.020163,4.268654,16.0,P
1140.1,52.020163,4.268653,16.0,P
1141.1,52.020163,4.268653,16.0,P
1142.1,52.020163,4.268653,16.0,P
1143.3,52.020163,4.268653,16.0,P
1144.1,52.020163,4.268653,16.0,P
1145.1,52.020163,4.268653,16.0,P
1146.3,52.020163,4.268653,16.0,P
1147.1,52.020163,4.268653,16.0,P
1148.1,52.020163,4.268653,16.0,P
1149.0,52.020163,4.268653,16.0,P
1150.1,52.020163,4.268653,16.0,P
1151.1,52.020163,4.268654,16.0,P
1152.0,52.020163,4.268654,16.0,P
1153.1,52.020163,4.268654,16.0,P
1154.1,52.020163,4.268653,16.0,P
1155.1,52.020163,4.268653,16.0,P
1156.1,52.020163,4.268653,16.0,P
1157.1,52.020163,4.268653,16.0,P
1158.1,52.020163,4.268653,16.0,P
1159.1,52.020163,4.268653,16.0,P
1160.1,52.020163,4.268653,16.0,P
1161.2,52.020163,4.268653,16.0,P
1162.1,52.020163,4.268653,16.0,P
1163.1,52.020163,4.268652,16.0,P
1164.0,52.020163,4.268652,16.0,P
1165.1,52.020163,4.268652,16.0,P
1166.1,52.020163,4.268652,16.0,P
1167.1,52.020163,4.268652,16.0,P
1168.4,52.020163,4.268652,16.0,P
1169.1,52.020163,4.268652,16.0,P
1170.1,52.020163,4.268652,16.0,P
1171.1,52.020163,4.268652,16.0,P
1172.1,52.020163,4.268652,16.0,P
1173.1,52.020163,4.268652,16.0,P
1174.1,52.020163,4.268652,16.0,P
1175.1,52.020163,4.268652,16.0,P
1176.1,52.020163,4.268652,16.0,P
1177.0,52.020164,4.268652,16.0,P
1178.1,52.020164,4.268652,16.0,P
1179.1,52.020164,4.268651,16.0,P
1180.2,52.020164,4.268652,16.0,P
1181.1,52.020164,4.268651,16.0,P
1182.1,52.020164,4.268651,16.0,P
1183.1,52.020164,4.268651,16.0,P
1184.1,52.020164,4.268651,16.0,P
1185.1,52.020164,4.268650,16.0,P
1186.1,52.020164,4.268651,16.0,P
1187.1,52.020164,4.268650,16.0,P
1188.1,52.020164,4.268650,16.0,P
1189.1,52.020164,4.268650,16.0,P
1190.1,52.020164,4.268650,16.0,P
1191.0,52.020164,4.268650,16.0,P
1192.1,52.020164,4.268650,16.0,P
1193.1,52.020164,4.268650,16.0,P
1194.2,52.020164,4.268650,16.0,P
1195.2,52.020164,4.268650,16.0,P
1196.0,52.020165,4.268650,16.0,P
1197.1,52.020165,4.268650,16.0,P
1198.1,52.020165,4.268650,16.0,P
1199.0,52.020165,4.268650,16.0,P
1200.0,52.020165,4.268650,16.0,P
1201.1,52.020165,4.268650,16.0,P
1202.1,52.020165,4.268650,16.0,P
1203.1,52.020165,4.268650,16.0,P
1204.1,52.020165,4.268650,16.0,P
1205.1,52.020165,4.268650,16.0,P
1206.1,52.020165,4.268650,16.0,P
1207.1,52.020165,4.268650,16.0,P
1208.1,52.020165,4.268650,16.0,P
1209.3,52.020165,4.268649,16.0,P
1210.0,52.020165,4.268649,16.0,P
1211.1,52.020165,4.268650,16.0,P
1212.1,52.020165,4.268650,16.0,P
1213.1,52.020165,4.268650,16.0,P
1214.2,52.020165,4.268650,16.0,P
1215.1,52.020165,4.268649,16.0,P
1216.0,52.020165,4.268649,16.0,P
1217.2,52.020165,4.268649,16.0,P
1218.0,52.020166,4.268649,16.0,P
1219.2,52.020166,4.268649,16.0,P
1220.1,52.020166,4.268649,16.0,P
1221.0,52.020166,4.268649,16.0,P
1222.1,52.020166,4.268649,16.0,P
1223.1,52.020166,4.268649,16.0,P
1224.1,52.020166,4.268649,16.0,P
1225.0,52.020166,4.268649,16.0,P
1226.1,52.020166,4.268649,16.0,P
1227.1,52.020166,4.268649,16.0,P
1228.1,52.020166,4.268649,16.0,P
1229.2,52.020166,4.268649,16.0,P
1230.0,52.020167,4.268649,16.0,P
1231.1,52.020167,4.268649,16.0,P
1232.1,52.020167,4.268649,16.0,P
1233.1,52.020167,4.268649,16.0,P
1234.1,52.020167,4.268649,16.0,P
1235.1,52.020167,4.268649,16.0,P
1236.3,52.020167,4.268649,16.0,P
1237.1,52.020167,4.268650,16.0,P
1238.1,52.020167,4.268650,16.0,P
1239.2,52.020168,4.268650,16.0,P
1240.3,52.020168,4.268650,16.0,P
1241.1,52.020168,4.268650,16.0,P
1242.1,52.020168,4.268650,16.0,P
1243.2,52.020168,4.268651,16.0,P
1244.3,52.020168,4.268650,16.0,P
1245.1,52.020168,4.268651,16.0,P
1246.1,52.020168,4.268651,16.0,P
1247.1,52.020168,4.268651,16.0,P
1248.1,52.020168,4.268651,16.0,P
1249.1,52.020168,4.268651,16.0,P
1250.1,52.020168,4.268651,16.0,P
1251.3,52.020168,4.268650,16.0,P
1252.1,52.020168,4.268650,16.0,P
1253.1,52.020168,4.268650,16.0,P
1254.1,52.020168,4.268650,16.0,P
1255.1,52.020168,4.268650,16.0,P
1256.1,52.020168,4.268650,16.0,P
1257.1,52.020168,4.268650,16.0,P
1258.0,52.020168,4.268650,16.0,P
1259.1,52.020168,4.268650,16.0,P
1260.1,52.020168,4.268650,16.0,P
1261.1,52.020168,4.268650,16.0,P
1262.0,52.020168,4.268650,16.0,P
1263.1,52.020169,4.268650,16.0,P
1264.1,52.020169,4.268650,16.0,P
1265.1,52.020169,4.268650,16.0,P
1266.1,52.020169,4.268650,16.0,P
1267.1,52.020169,4.268650,16.0,P
1268.1,52.020169,4.268650,16.0,P
1269.1,52.020169,4.268650,16.0,P
1270.1,52.020169,4.268650,16.0,P
1271.1,52.020169,4.268649,16.0,P
1272.2,52.020169,4.268649,16.0,P
1273.1,52.020169,4.268649,16.0,P
1274.2,52.020169,4.268649,16.0,P
1275.1,52.020170,4.268649,16.0,P
1276.1,52.020170,4.268649,16.0,P
1277.1,52.020170,4.268649,16.0,P
1278.2,52.020170,4.268649,16.0,P
1279.1,52.020170,4.268649,16.0,P
1280.0,52.020170,4.268649,16.0,P
1281.1,52.020170,4.268649,16.0,P
1282.1,52.020171,4.268649,16.0,P
1283.1,52.020171,4.268649,16.0,P
1284.2,52.020171,4.268649,16.0,P
1285.0,52.020171,4.268649,16.0,P
1286.1,52.020172,4.268649,16.0,P
1287.1,52.020172,4.268649,16.0,P
1288.1,52.020172,4.268649,16.0,P
1289.1,52.020172,4.268649,16.0,P
1290.1,52.020173,4.268649,16.0,P
1291.2,52.020173,4.268649,16.0,P
1292.1,52.020173,4.268649,16.0,P
1293.1,52.020173,4.268649,16.0,P
1294.2,52.020174,4.268649,16.0,P
1295.1,52.020174,4.268649,16.0,P
1296.1,52.020174,4.268649,16.0,P
1297.0,52.020174,4.268649,16.0,P
1298.0,52.020174,4.268649,16.0,P
1299.1,52.020175,4.268649,16.0,P
1300.1,52.020175,4.268649,16.0,P
1301.1,52.020175,4.268649,16.0,P
1302.1,52.020175,4.268649,16.0,P
1303.1,52.020176,4.268649,16.0,P
1304.1,52.020177,4.268650,16.0,P
1305.1,52.020177,4.268649,16.0,P
1306.1,52.020178,4.268649,16.0,P
1307.1,52.020179,4.268649,16.0,P
1308.1,52.020179,4.268649,16.0,P
1309.1,52.020179,4.268649,16.0,P
1310.1,52.020179,4.268650,16.0,P
1311.0,52.020179,4.268650,16.0,P
1312.2,52.020179,4.268649,16.0,P
1313.1,52.020179,4.268649,16.0,P
1314.1,52.020179,4.268649,16.0,P
1315.1,52.020179,4.268648,16.0,P
1316.1,52.020179,4.268648,16.0,P
1317.1,52.020179,4.268648,16.0,P
1318.3,52.020179,4.268648,16.0,P
1319.1,52.020179,4.268647,16.0,P
1320.1,52.020179,4.268647,16.0,P
1321.1,52.020179,4.268647,16.0,P
1322.2,52.020179,4.268648,16.0,P
1323.2,52.020179,4.268647,16.0,P
1324.1,52.020179,4.268647,16.0,P
1325.1,52.020179,4.268647,16.0,P
1326.0,52.020179,4.268646,16.0,P
1327.1,52.020179,4.268646,16.0,P
1328.1,52.020179,4.268647,16.0,P
1329.1,52.020179,4.268646,16.0,P
1330.1,52.020179,4.268646,16.0,P
1331.0,52.020179,4.268646,16.0,P
1332.1,52.020179,4.268646,16.0,P
1333.1,52.020179,4.268646,16.0,P
1334.1,52.020179,4.268646,16.0,P
1335.1,52.020179,4.268646,16.0,P
1336.2,52.020179,4.268646,16.0,P
1337.3,52.020179,4.268646,16.0,P
1338.1,52.020179,4.268645,16.0,P
1339.1,52.020179,4.268645,16.0,P
1340.1,52.020179,4.268645,16.0,P
1341.0,52.020179,4.268645,16.0,P
1342.1,52.020179,4.268645,16.0,P
1343.1,52.020179,4.268645,16.0,P
1344.0,52.020179,4.268646,16.0,P
1345.1,52.020179,4.268646,16.0,P
1346.2,52.020179,4.268646,16.0,P
1347.1,52.020180,4.268646,16.0,P
1348.1,52.020180,4.268646,16.0,P
1349.2,52.020180,4.268645,16.0,P
1350.2,52.020180,4.268646,16.0,P
1351.1,52.020180,4.268645,16.0,P
1352.1,52.020180,4.268645,16.0,P
1353.1,52.020180,4.268645,16.0,P
1354.1,52.020180,4.268645,16.0,P
1355.1,52.020180,4.268645,16.0,P
1356.1,52.020181,4.268645,16.0,P
1357.1,52.020181,4.268645,16.0,P
1358.1,52.020181,4.268645,16.0,P
1359.1,52.020181,4.268645,16.0,P
1360.1,52.020181,4.268645,16.0,P
1361.1,52.020181,4.268645,16.0,P
1362.1,52.020181,4.268645,16.0,P
1363.1,52.020181,4.268645,16.0,P
1364.1,52.020181,4.268645,16.0,P
1365.2,52.020181,4.268645,16.0,P
1366.1,52.020181,4.268645,16.0,P
1367.1,52.020181,4.268645,16.0,P
1368.2,52.020181,4.268645,16.0,P
1369.1,52.020181,4.268644,16.0,P
1370.2,52.020181,4.268643,16.0,P
1371.0,52.020181,4.268643,16.0,P
1372.1,52.020181,4.268642,16.0,P
1373.1,52.020181,4.268642,16.0,P
1374.1,52.020181,4.268642,16.0,P
1375.0,52.020181,4.268641,16.0,P
1376.0,52.020181,4.268641,16.0,P
1377.1,52.020181,4.268641,16.0,P
1378.0,52.020181,4.268641,16.0,P
1379.1,52.020181,4.268641,16.0,P
1380.1,52.020181,4.268641,16.0,P
1381.1,52.020181,4.268641,16.0,P
1382.0,52.020181,4.268641,16.0,P
1383.1,52.020181,4.268641,16.0,P
1384.1,52.020181,4.268641,16.0,P
1385.2,52.020181,4.268641,16.0,P
1386.1,52.020181,4.268641,16.0,P
1387.1,52.020181,4.268640,16.0,P
1388.1,52.020181,4.268640,16.0,P
1389.2,52.020181,4.268640,16.0,P
1390.2,52.020181,4.268640,16.0,P
1391.1,52.020181,4.268640,16.0,P
1392.1,52.020181,4.268640,16.0,P
1393.1,52.020181,4.268640,16.0,P
1394.1,52.020181,4.268640,16.0,P
1395.1,52.020181,4.268640,16.0,P
1396.1,52.020181,4.268640,16.0,P
1397.1,52.020181,4.268640,16.0,P
1398.1,52.020181,4.268640,16.0,P
1399.1,52.020181,4.268640,16.0,P
1400.1,52.020182,4.268639,16.0,P
1401.1,52.020181,4.268639,16.0,P
1402.1,52.020181,4.268639,16.0,P
1403.0,52.020181,4.268639,16.0,P
1404.1,52.020182,4.268639,16.0,P
1405.0,52.020182,4.268639,16.0,P
1406.2,52.020182,4.268639,16.0,P
1407.1,52.020182,4.268639,16.0,P
1408.0,52.020181,4.268639,16.0,P
1409.1,52.020181,4.268639,16.0,P
1410.0,52.020182,4.268639,16.0,P
1411.1,52.020182,4.268639,16.0,P
1412.1,52.020181,4.268639,16.0,P
1413.1,52.020181,4.268638,16.0,P
1414.1,52.020182,4.268639,16.0,P
1415.1,52.020182,4.268639,16.0,P
1416.1,52.020181,4.268639,16.0,P
1417.0,52.020181,4.268638,16.0,P
1418.1,52.020181,4.268638,16.0,P
1419.1,52.020181,4.268638,16.0,P
1420.1,52.020181,4.268638,16.0,P
1421.1,52.020181,4.268637,16.0,P
1422.1,52.020181,4.268637,16.0,P
1423.1,52.020181,4.268637,16.0,P
1424.0,52.020180,4.268637,16.0,P
1425.1,52.020181,4.268637,16.0,P
1426.1,52.020181,4.268637,16.0,P
1427.1,52.020181,4.268637,16.0,P
1428.0,52.020181,4.268637,16.0,P
1429.1,52.020181,4.268637,16.0,P
1430.1,52.020181,4.268637,16.0,P
1431.0,52.020181,4.268637,16.0,P
1432.1,52.020181,4.268637,16.0,P
1433.0,52.020181,4.268637,16.0,P
1434.0,52.020181,4.268637,16.0,P
1435.1,52.020181,4.268637,16.0,P
1436.1,52.020181,4.268637,16.0,P
1437.0,52.020181,4.268637,16.0,P
1438.0,52.020181,4.268637,16.0,P
1439.1,52.020181,4.268637,16.0,P
1440.1,52.020181,4.268636,16.0,P
1441.1,52.020181,4.268636,16.0,P
1442.1,52.020181,4.268636,16.0,P
1443.1,52.020181,4.268636,16.0,P
